LastName*,FirstName*,Age*,Kids*,Married,SocialSecurityNum*
COOK,ALICE,084,03,1,144113683
WHITAKER,YUETTE,012,03,1,000096007
SHAW,FRANCES,094,01,0,136308193
GARCIA,JOHNNY,057,03,0,277931707
CANTRELL,ELISABETH,055,03,1,407741073
NOBLE,DEBORAH,012,00,1,775680835
FORBES,GENEVIEVE,066,03,1,146010164
MERRITT,MIGUEL,009,03,0,960150397
FLETCHER,CAYLA,071,02,0,000079069
GREER,MIKI,039,00,1,010354417
KENNEDY,SANTIAGO,034,02,1,100507046
DOMINGUEZ,LASHAUN,043,02,0,096898457
RICHARD,MIQUEL,055,02,1,071550681
FISHER,BRADY,027,00,1,076558253
CABRERA,EMELY,059,03,1,827930945
COFFEY,GERALDO,005,01,1,078809371
GRIFFIN,LESLIE,045,00,1,690381778
SELLERS,MARCELLUS,003,00,0,372961166
BEARD,SHARIE,055,02,0,015297977
BENTON,NYDIA,010,01,0,020206362
SIMMONS,DANIELLE,045,01,0,093573118
HAMILTON,GINA,014,02,0,158249623
KEITH,YING,025,01,1,790142729
FRY,DANNETTE,058,00,0,158022325
KENNEDY,LOGAN,021,00,1,067845303
HEATH,LEAN,073,02,0,005351486
CISNEROS,CHEYENNE,056,00,1,674673085
BALL,BRIGID,004,02,1,321986868
JEFFERSON,KENYATTA,020,02,1,269717352
GARCIA,ORA,022,03,1,284412817
VARGAS,DEBROAH,019,02,0,475974578
KANE,RENAE,025,01,0,099733595
POTTER,LUCINDA,033,02,0,104726455
FLEMING,MARTIN,034,00,0,018938212
MCCARTY,TAMBRA,038,00,1,221030585
BOYD,RHONDA,076,02,1,567108639
RIVERA,CLARIBEL,012,03,1,197183389
GUERRERO,MELISSA,055,03,1,197506710
GRANT,FABIOLA,013,03,1,003544945
ODOM,MING,089,02,1,250614604
HAHN,SCARLETT,029,09,1,060844127
ROSARIO,MILDA,060,00,0,057059945
OCONNELL,HASSAN,045,03,0,023288695
FLETCHER,MARLON,002,02,0,356700474
HANCOCK,CELENA,040,02,0,201397454
HOGAN,CAMMIE,036,02,0,157331516
BALLARD,GRACIELA,005,03,1,222837577
CARNEY,LINCOLN,052,01,0,121804325
KEITH,MACK,019,03,0,084898706
TRAVIS,CARLOS,031,01,0,163801607
LEWIS,GISELLE,049,01,1,009019457
SHANNON,PRINCE,034,03,1,152695644
HANSEN,MATHEW,072,01,1,087767196
FRITZ,CARLITA,016,00,1,673597741
VILLARREAL,SOL,002,03,1,326916349
ALVAREZ,ZETTA,049,01,0,240740638
DORSEY,AUBREY,022,00,0,659390522
WOLFE,LAHOMA,045,00,1,052472304
RICE,SHIZUE,011,03,0,718088644
PADILLA,ALEISHA,052,02,0,418931742
JOYCE,JENNIFER,037,00,0,194501674
GIBSON,CAROL,058,00,1,332821366
DONALDSON,FLORENE,010,01,1,048881355
HOOD,MARGOT,059,09,1,093450203
ZUNIGA,ALVINA,028,00,1,136114590
CAMACHO,FRANCISCO,006,02,0,001196775
PERKINS,MAGDALENA,012,02,0,377980435
GUERRERO,TRENT,076,02,0,038508234
BONILLA,IRENA,029,03,0,155593184
BAUER,JEANIE,008,03,1,241110607
ARIAS,RITA,029,03,0,388966780
POPE,JOELLEN,071,03,1,732185977
HENDERSON,NICKOLAS,002,01,1,571038103
PRINCE,DELL,001,03,1,283284372
PARSONS,KIETH,011,01,0,014992118
WHITAKER,GRANVILLE,067,02,1,089058448
REYES,GLINDA,105,01,1,243355916
JOSEPH,MARLYS,044,00,0,139773748
PARKER,PATRICA,064,02,1,053994195
WIGGINS,JANEEN,055,01,1,022353124
PROCTOR,MARIAN,036,01,1,294713952
SAWYER,YESENIA,009,02,1,016985563
RODRIGUEZ,VONCILE,055,02,1,152309472
DOYLE,DEIDRA,048,02,0,018371951
BRADY,MILAN,048,00,1,196686738
HENSLEY,MOLLIE,038,02,1,626100891
CALDERON,ALISIA,001,02,0,015111739
STAFFORD,CARLOTA,001,02,1,525620589
WERNER,DARRIN,006,02,0,153353224
LOVE,ANGELO,049,03,1,004815013
BARNES,MILAN,022,02,1,402353246
GIBSON,SHIELA,060,02,0,086451234
POPE,JULIANE,039,00,0,500045564
JOYCE,ASHLEA,009,00,0,222400858
ESTRADA,LASONYA,023,03,1,324649642
FISHER,KIMBRA,023,01,0,355672196
MCLEAN,BROOKE,027,00,0,162771023
DURAN,LACY,030,01,0,332903030
BOONE,SABINE,107,03,1,493090670
BYRD,BARRIE,008,02,0,101538611
TODD,AUDRY,007,03,0,279373858
MAHONEY,MISSY,041,07,1,063741985
RANDALL,SHANAE,045,08,0,677789181
MOORE,MACHELLE,051,01,0,442558238
MOORE,LEIGH,021,00,1,632663209
MAHONEY,JULIETTE,050,02,1,247065005
STRICKLAND,KENA,023,03,1,017424131
ELLIOTT,CASSAUNDRA,001,03,1,164787669
HUNT,DEEDEE,053,03,1,702745037
BERRY,CINTHIA,076,01,1,537833720
MATHIS,JOHNNY,012,09,1,130816699
NOVAK,ROWENA,025,01,0,267867567
BRANCH,PETER,037,02,1,063359700
CHRISTENSEN,GENEVIVE,049,00,1,209385925
MALONE,MARCELL,001,02,0,197909537
DILLON,ESTELLE,046,07,0,035846501
MALONE,CARYL,047,02,0,359224092
PATEL,ZANE,032,03,0,021546301
BROOKS,DORIA,028,03,0,124879969
PINEDA,BETTYANN,042,01,1,276639379
BOYER,EARL,031,01,0,518817866
BLANKENSHIP,DANICA,036,03,0,161350597
STOKES,TAINA,019,00,0,031332029
PATEL,ROSLYN,031,03,0,890968311
DUNN,DOMITILA,016,01,0,343561070
DUKE,ANGEL,004,03,1,233034701
BLANCHARD,JOLANDA,022,03,1,058940299
WYATT,DORSEY,039,00,1,843559314
HEBERT,ANNIE,079,01,0,057158053
BUSH,ROSEMARIE,033,01,0,003407395
SHERMAN,BETTY,051,02,0,189905499
COMBS,ISA,054,03,0,429641914
LOVE,FRAN,068,00,1,020609991
DICKSON,JAQUELYN,082,00,1,024210176
HANSEN,GRAYCE,035,01,0,138882478
DAVIDSON,FREDERICA,008,01,1,110461185
BISHOP,DANNY,013,03,1,617672941
HINES,VELMA,017,06,1,022478351
HORNE,SAMATHA,025,02,1,032006864
WERNER,AHMAD,056,01,0,462779832
SPENCE,TIESHA,022,01,0,007733706
VILLA,DWAYNE,051,02,1,086584671
MCKAY,MARGET,007,02,1,167732935
NICHOLSON,CHERRY,026,00,1,461998940
DUNCAN,LENA,011,03,1,707738819
GAMBLE,MALIK,058,08,0,137836360
BAILEY,CHANTELL,002,02,0,987795877
BUTLER,TERESITA,058,00,0,020936898
HANCOCK,TAMMI,020,03,1,054699364
VANG,SUZETTE,028,03,0,222801493
BOYD,TRACEY,005,00,1,103720584
FOSTER,MI,043,03,1,019728973
BAKER,MARTY,086,00,0,271385951
PATEL,VERNICE,006,02,0,562656970
SAUNDERS,RUFINA,013,04,1,136208987
ARELLANO,NOBLE,073,00,0,943990253
HALE,LESLIE,072,01,0,717482094
SALAS,ADELAIDE,032,01,0,008741233
BARR,COREY,004,03,1,112882743
HICKMAN,AMIE,012,01,0,044288580
CONWAY,CARLEEN,022,02,0,052655120
HOGAN,MARIO,058,03,1,014361323
LYNN,ERNEST,043,01,1,459802601
DAVENPORT,DEB,020,01,0,888902171
MARSHALL,BETHANN,054,02,1,011020745
FARMER,CORRINA,043,03,1,045669384
ADKINS,NOEMI,036,02,1,576399689
CONRAD,ERIN,043,01,0,493721095
FUENTES,BENTON,018,03,0,219173477
PERRY,CARI,028,02,1,137801297
FULLER,ANNIKA,046,00,0,125413884
SANTOS,MIKKI,029,00,1,080901754
RAMIREZ,LORENE,053,02,1,656353300
CLINE,ADRIANNE,011,01,1,114946560
SUMMERS,EVELIN,059,02,0,279021968
WATKINS,BETTIE,017,01,0,192551964
CARR,DORINDA,060,03,1,544168621
HODGE,VERONIKA,067,00,1,058611327
FOWLER,MARGARITE,023,02,0,254964280
MAYNARD,PAMALA,031,00,0,332006484
FOWLER,JANAY,039,03,0,536152789
CHERRY,REGINIA,004,03,0,300795983
GOLDEN,KATRINA,036,00,0,154693262
ROTH,KENNITH,047,01,0,200658290
WHITEHEAD,CHERRYL,056,02,1,110837160
MCCONNELL,GLYNDA,056,00,0,115802807
EDWARDS,THOMAS,026,01,1,142465632
MEJIA,ANNALISA,044,02,1,194944087
FIELDS,DENISSE,024,00,1,212157901
TYLER,STEPHENIE,034,01,0,590281007
GOODWIN,CORINNA,027,01,0,458004490
SINGLETON,ALENE,080,02,1,054788049
CLARK,RUPERT,086,03,1,071797384
SAVAGE,KENYA,009,02,0,305889962
BRYANT,VASHTI,067,01,0,028150341
DAVIDSON,TIMIKA,011,02,1,001353049
KERR,LILIA,034,01,1,312019503
GLENN,DWANA,004,03,1,005158440
KNOX,CHANG,052,00,1,845497277
MOSLEY,NELL,044,01,1,323658351
GARNER,AL,031,03,1,467508773
RAMOS,LANDON,058,00,1,070587651
TURNER,ALESSANDRA,034,03,0,047377250
TURNER,FLO,001,00,0,009365355
IBARRA,JOSUE,084,03,1,355309362
MURPHY,ALVARO,007,01,0,362333473
SHANNON,EFFIE,003,03,0,736241988
BOYD,CHEREE,027,08,0,137261618
POWERS,OSSIE,054,02,1,546041374
STEVENSON,BERNARDINE,022,03,1,161930112
HARRIS,ANISSA,057,00,1,042926762
CARPENTER,BIRDIE,016,02,0,175387188
HOWARD,VERONA,014,01,0,506782574
LANDRY,JACKIE,025,03,0,098158275
RODRIGUEZ,ODESSA,017,03,1,096598046
GLOVER,MIN,060,03,1,135106027
MCGRATH,MANDY,014,03,0,088829687
GARRISON,MAIRA,021,00,1,101808006
RICHMOND,LOU,011,01,0,526309415
SIMMONS,ISIDRO,014,03,0,067925627
CALHOUN,DARNELL,014,01,0,031587885
FRIEDMAN,JERLENE,054,02,0,261322764
FAULKNER,ALANA,003,03,0,030469875
BARBER,ELNORA,050,00,1,199583132
GRIFFIN,EBONI,018,01,1,106625746
MATA,ELODIA,058,02,0,102225397
HARRINGTON,LAWANA,069,02,1,600162176
BUCHANAN,GRISEL,018,02,1,214675401
FARLEY,ARNULFO,046,02,1,166858631
BENDER,ROSANNA,059,03,1,107545290
HANCOCK,SHARILYN,049,03,0,313410285
PARKS,DULCE,029,02,0,149534310
NIXON,ROMAN,076,02,1,093204693
COLE,SHONNA,047,00,0,012394974
KRAUSE,ELSE,045,01,1,250844684
GARNER,CLAUDE,056,02,1,227727704
MUNOZ,INES,057,02,1,182203869
LESTER,FELIX,038,03,1,000116997
DANIEL,CLIFTON,049,00,1,386733254
RAMIREZ,TOWANDA,059,03,1,007235633
TRUJILLO,CLOTILDE,011,03,1,165981293
FISHER,SENAIDA,053,00,1,186450422
HAMILTON,NITA,052,03,1,187550438
YOUNG,GENIE,058,02,1,318889308
MELTON,ARLENA,010,01,1,274084460
FARLEY,IN,047,02,1,506775417
GARRISON,TORY,036,00,0,137307214
RAMSEY,ALYSHA,016,01,1,143630969
KAISER,SHAKITA,024,03,0,238321329
BROWN,CARROL,022,01,0,226444078
CHAMBERS,REITA,031,02,0,031170141
MCCULLOUGH,EARLIE,049,00,1,101982134
WIGGINS,ELSY,017,03,1,385054999
RICH,STEPHAINE,019,03,1,182189036
SPENCER,ADENA,059,02,0,023691116
JOHNSON,DANA,080,09,1,156821351
CLINE,MARCEL,046,02,0,555658473
RIOS,DEXTER,033,07,0,519052647
SOTO,JOELLEN,006,02,1,311570974
HARTMAN,SULEMA,006,03,0,605733496
LESTER,SIU,054,03,0,001890300
BURNS,JACQUELYNN,037,02,1,529548213
PITTS,GUSSIE,014,00,0,113820136
FREEMAN,DARLEEN,014,00,0,720000332
MCLAUGHLIN,BOOKER,048,01,1,003756401
RIVAS,MARTY,009,00,1,084068352
BARBER,IRIS,089,00,1,245871350
CARTER,LAURENE,104,03,0,549876840
STANTON,DORIAN,030,02,1,162864539
KLINE,NATALIA,078,02,0,099683810
WATERS,LORENZA,044,02,0,110495430
RICHMOND,SHAMIKA,093,07,0,149398797
BRIGHT,JENETTE,058,00,0,002295592
HENSLEY,DARIUS,055,00,0,001060290
LARA,CYNDY,005,02,0,079209931
HARRIS,SEYMOUR,058,03,1,005081397
ANDRADE,KARISA,031,04,1,225680249
CHASE,EVANGELINA,008,00,0,217614873
LOGAN,LESSIE,069,01,0,330869765
MAYER,GERARD,003,01,1,035986315
COLEMAN,ARIEL,033,03,1,152595111
ANDERSEN,JACKELINE,003,02,1,006659822
MAYER,ELSY,025,00,0,282238290
COLEMAN,STEPHAN,031,03,1,562976643
MCPHERSON,ALETHEA,032,01,1,103467674
RIOS,DIEGO,057,03,0,050817325
WELCH,DOMINICK,004,03,0,953573904
FREEMAN,CREOLA,052,00,0,052234199
FUENTES,CHRISTIAN,003,05,1,008101386
MCCULLOUGH,CRISTIN,046,01,1,257123022
HALEY,FELISA,062,03,1,560784475
BOOTH,FELIPE,012,01,1,574108030
GILES,LAVERN,038,00,0,762454847
MCCARTHY,CAMMY,062,01,0,729560687
PECK,VONCILE,021,03,1,695531312
STRONG,SAL,003,01,1,063452026
BRADFORD,CHRISSY,045,00,1,509685837
GUTIERREZ,ROGELIO,050,01,1,301951093
LANDRY,ELOISE,057,03,1,097927035
MCKNIGHT,MARSHALL,050,01,1,489385279
BANKS,CHARLIE,041,03,1,293053587
MATHIS,PHYLLIS,013,03,1,247847580
NEWTON,MADISON,045,00,0,203411336
DELGADO,HELAINE,045,01,0,618437191
HAAS,DIEGO,026,02,0,255152295
HUNT,KEITH,046,00,0,812255976
GARDNER,STEWART,040,02,0,146325972
LOZANO,KALEY,062,01,0,554957805
MCCARTHY,HYO,031,03,1,689992431
RICE,DANIEL,006,02,1,088092280
PAYNE,CARLA,007,01,0,278884195
WALKER,MIRELLA,037,01,0,018516698
PADILLA,DORIA,058,03,1,271352961
JACKSON,THERESA,015,00,0,306300699
DOUGHERTY,ANGELITA,050,01,1,389313091
MITCHELL,KARLENE,024,02,0,012700459
WALKER,NUBIA,047,01,0,071273698
DAWSON,IMELDA,039,01,0,324864636
PAYNE,SEAN,032,01,1,012883003
MITCHELL,NATIVIDAD,058,03,1,044032515
HARTMAN,VERDELL,031,01,0,252555326
SANDERS,ROZANNE,039,01,1,032576118
LEBLANC,JEANETTA,035,03,1,037526373
MULLINS,MAGARET,030,03,1,235446937
LAWRENCE,CARLY,047,03,1,815919013
HESS,HAN,048,01,1,021335072
MOSS,NICOLE,072,03,0,026041599
ANDRADE,LEONARDO,012,00,1,496289301
LINDSEY,LAHOMA,066,03,1,248483606
LUTZ,WILLENE,068,01,1,738150322
AGUILAR,MAILE,008,03,0,290024980
MANNING,DIANNA,040,03,0,242863478
OCONNOR,ADRIENE,049,00,0,096416471
MCCANN,MARKETTA,055,02,0,201794790
COWAN,HAYDEN,054,01,0,192820708
LOPEZ,KIERSTEN,060,03,0,090653484
KELLY,DINAH,003,02,1,579814144
CAMPBELL,ALLENA,054,02,0,463374071
POTTS,ALANE,027,01,1,065033419
PETERS,VIOLET,010,03,1,036730839
HICKS,BRIDGET,015,02,1,094091143
BLACKWELL,CATHERINE,042,00,0,122910574
ODONNELL,CARLOTTA,073,00,0,186179659
CARLSON,STACIA,057,03,1,102246479
WEBER,KATRINA,070,03,1,112584190
MAY,ERNEST,006,01,1,004445402
SOLOMON,KERRY,036,03,0,078792766
WATKINS,TEENA,085,02,1,634991099
ROSALES,ELWANDA,083,00,1,150386366
SANFORD,CALANDRA,035,01,0,755359994
BLANCHARD,KESHIA,023,01,1,427494118
KELLEY,VERN,045,03,0,047665018
MACIAS,DEBERA,046,01,0,099519784
STANLEY,BERTA,028,02,0,002206149
HARRINGTON,LUPE,013,00,1,021530483
BOWERS,SHIRLEEN,017,06,1,000322956
KLINE,LOURDES,100,03,0,182465479
CAMPBELL,DEBORA,040,02,0,532428879
KANE,JODEE,022,02,1,172062333
JACOBS,RUDOLF,070,01,1,671734860
STEVENS,VENICE,034,06,0,902966954
ADKINS,LESLEE,032,01,0,055887850
MCCULLOUGH,NADA,051,01,1,019310710
NAVARRO,PEARLENE,043,01,1,331761769
ELLIS,TERICA,002,03,0,308452719
LEVY,ROMAINE,047,00,1,221540634
HODGE,NANCY,058,02,0,027576905
FLEMING,EVELIA,056,03,0,181393167
AVILA,VANNESA,057,02,0,023560605
KELLY,BLAINE,007,02,1,087908568
BAXTER,MICAH,034,01,1,735960557
WELLS,JANI,009,03,0,092796304
TUCKER,ROSAURA,054,00,1,174648044
FRITZ,MAC,019,02,1,001054111
BARRY,TAMEKIA,031,01,1,132698885
DURHAM,SHON,067,02,0,474782810
ARROYO,TENISHA,030,01,1,001027969
DENNIS,BERTHA,036,02,0,260944474
YODER,JERRY,059,00,0,274163149
HENDRICKS,BERNA,060,03,0,597313096
SINGLETON,BRUNO,021,03,0,482689179
MCLEAN,DELLA,034,03,0,137416436
RHODES,ALANA,042,03,1,011183319
FITZPATRICK,ISSAC,029,02,0,420175249
NIELSEN,BETSY,007,02,0,545377873
MORAN,XAVIER,059,00,1,448520544
COLEMAN,COLETTA,057,03,0,390779799
BURKE,JEWELL,028,01,0,913995831
MONTES,ELNA,020,03,1,694385791
RODGERS,HERBERT,033,03,1,067641190
CARRILLO,FRANCINA,074,03,0,049350012
HINTON,CORIE,046,00,1,235628412
NGUYEN,RUSTY,055,00,0,256065585
GOLDEN,IRIS,013,04,0,003449658
HARRIS,FRANCIS,006,01,1,405150227
GUZMAN,EDDA,044,03,1,200357350
VALENZUELA,SHANTA,016,00,1,050497962
HINES,ARLEEN,046,02,0,128048381
CAMACHO,ELIZABET,044,01,0,095682093
MCGEE,JANETT,023,01,0,474631228
HUBER,GRACIELA,042,00,1,302940979
LEACH,TIFFANY,024,00,0,760148509
RICHARD,HEDWIG,016,02,0,095033482
SCHAEFER,JAMES,038,01,1,036021901
HUFFMAN,RESSIE,041,03,0,321002267
CRAIG,KELSIE,017,00,0,090648194
ANDERSON,DOMINIQUE,040,01,1,009744978
SMITH,TROY,031,03,1,042875951
VEGA,ULRIKE,032,00,1,093892380
RODGERS,CRUZ,108,00,0,237058590
MAXWELL,ALISA,008,03,0,470684451
NEAL,HORTENSE,102,03,1,012094225
ONEILL,CYNDI,008,01,1,547511366
HALE,LAWANDA,007,00,1,348824667
BURGESS,ARDIS,075,02,1,177729885
COLON,OTHA,060,03,1,078292379
CRAWFORD,ALVINA,020,01,1,319977098
KOCH,BESS,014,03,0,726871066
REED,BARBARA,035,03,0,223655418
COFFEY,CHAUNCEY,014,00,0,389975979
HOOD,WANDA,058,03,0,326516832
LUCAS,TOWANDA,062,00,1,091449839
JACOBSON,MOZELLA,048,02,0,140259814
AYALA,SPARKLE,035,03,0,537071364
LOGAN,HARMONY,036,03,0,279167133
STANTON,JASON,060,02,1,343853788
NEWTON,CLARISSA,033,00,0,777480651
BAUTISTA,KENDA,020,00,1,013946411
BRENNAN,TOBI,036,01,1,171258922
BUSH,JOANNIE,001,00,0,198009067
MCKEE,JERRELL,007,01,0,192644832
JENKINS,DORTHEY,027,03,1,059534040
MORALES,SHERRYL,023,03,1,013437028
KNAPP,HANK,059,00,0,040719736
SWANSON,AMBROSE,013,03,0,764790418
GREER,DAVID,060,03,1,067577151
CHRISTENSEN,NGAN,037,00,0,198444770
LEVINE,JULEE,029,01,1,235586550
KNIGHT,EMMA,075,00,0,023895597
CARPENTER,RIVA,045,01,0,210235084
HICKS,LONNIE,004,00,0,248829492
BARRETT,ZENOBIA,038,00,0,002373303
RIGGS,LAKIA,064,01,1,010022767
RUBIO,MOSE,022,02,0,167732975
HICKS,ROSEMARIE,022,00,0,913591682
MADDOX,ADAH,046,03,1,217867107
CAMACHO,SENA,011,03,1,209429039
VANG,DIONNE,016,01,0,348225248
KEMP,XENIA,005,00,0,049240171
SNOW,TELMA,034,00,1,539894679
ONEILL,HOLLEY,038,02,0,019837915
DIAZ,ARTHUR,033,03,0,306550766
LUCERO,GERTUDE,103,03,1,005994528
BOND,HARRISON,040,02,0,636278927
GILES,DOMINICK,021,00,0,082684625
GALLAGHER,KEVA,022,00,1,214731570
ALVARADO,GUY,009,00,1,147831709
MULLINS,BILLI,010,01,0,033476979
MAHONEY,ELENA,007,00,1,013618800
TRAVIS,GAYLE,018,09,0,042893706
WATTS,IRINA,008,02,1,042882802
ELLIS,MAI,052,00,1,014985499
HOBBS,FREDIA,029,01,1,133073928
CHAMBERS,CHARLIE,065,01,0,347322007
SUTTON,KENNETH,001,02,0,126420910
CONLEY,MARLANA,033,03,0,271940782
POTTS,REGENA,015,01,0,760411071
SMALL,MEG,017,01,1,099537798
LUCAS,TEODORO,031,03,1,305359715
MADDEN,LENNIE,102,00,0,211103127
SIMMONS,ASUNCION,047,02,0,119905362
WYATT,SHEILAH,034,01,1,008877727
RAMSEY,AMIRA,016,02,0,198552794
SHORT,SELENA,055,02,0,247361882
REESE,FE,036,00,1,502940594
MOORE,MATHILDA,049,01,0,461528404
RIGGS,STACEY,022,03,0,321676501
DONOVAN,JIM,028,00,1,810642435
HAMPTON,WILHEMINA,009,01,0,380166571
WILLIS,LINDSAY,009,01,1,161756866
PARRISH,BEV,055,08,1,287240551
BOWERS,FLO,002,03,1,063190086
WANG,JENINE,043,01,0,304415911
MURRAY,RACHELLE,063,00,1,257841656
BURCH,MAUDE,008,03,0,239578074
SANCHEZ,NERY,028,01,0,147946636
ATKINS,KARRY,033,01,1,182926840
SOTO,CASEY,031,02,1,168507489
HILL,JERRELL,025,00,0,183751198
PUGH,SONIA,003,02,1,233602243
JUAREZ,CLAUDETTE,057,02,1,367243943
ROBBINS,FERNANDE,044,02,1,134729952
WEEKS,GLAYDS,025,00,0,144632791
PACE,MAIDA,007,00,1,754539324
BENTON,NICHOLE,044,02,1,087831888
CROSBY,MARGUERITA,023,01,1,129345656
COPELAND,CARROL,012,01,1,201907391
VALENZUELA,SHANTEL,097,02,1,244344185
EATON,KASEY,026,01,1,427314773
JOHNS,DUSTY,043,03,0,143287124
FREY,CRISSY,041,03,1,459712611
SHAH,ORVAL,024,01,0,090565621
BRIDGES,TATYANA,030,00,1,000391876
BRIDGES,CARLI,054,01,0,401153516
BOONE,IONA,016,01,1,168271491
RIGGS,LIDA,011,00,0,045584006
CHAMBERS,MALKA,005,03,1,690187767
BOLTON,SHANNON,047,00,1,332687297
HATFIELD,VICENTA,012,00,0,932455793
GILES,LEENA,055,00,0,016877110
HICKS,AMI,041,03,0,289675234
GRAVES,CANDYCE,025,01,1,368319324
ROBERTSON,BETTY,034,02,1,118360630
OCHOA,CHING,024,01,1,192901421
HUBBARD,EMIKO,021,00,0,039148898
PENNINGTON,LORENZA,034,02,1,379678644
SHELTON,OMAR,111,01,1,203960371
MARTINEZ,ELKE,025,02,0,171782427
PARSONS,DANIKA,042,01,0,054381853
JONES,DAVIS,030,02,0,345413863
FOX,CARITA,079,02,0,135578705
LAWSON,ROMELIA,030,01,1,105334290
ASHLEY,SHAYNA,006,01,1,533989581
FLYNN,GERRY,052,03,1,126166797
WATERS,DIVINA,045,03,1,100009406
SHEPPARD,LIBBIE,041,03,1,599317424
POTTER,AVERY,036,02,0,087858067
ESTRADA,MARVELLA,070,02,0,027050548
HOWELL,CONRAD,043,03,1,731158931
WU,STEVIE,032,03,1,074093630
JOHNSTON,BERRY,021,03,0,803219472
LEACH,RUSSEL,095,02,0,501190857
LARSON,KERRY,033,02,1,063266920
BARNES,JEAN,010,03,0,078289847
GLOVER,BRANDEN,016,01,0,292783340
RODGERS,PRUDENCE,003,00,0,504730420
SINGLETON,CAROL,045,02,0,009871373
WILEY,MYRL,020,03,0,242453514
MCMAHON,JAMI,034,02,0,131978471
WILSON,SINDY,035,01,0,115628750
RUBIO,KATHERN,038,03,0,312964796
VANCE,QUINCY,015,00,1,171526318
BURGESS,LINH,052,03,1,219299009
BUCHANAN,TORY,076,00,0,205189707
TRAVIS,SHANE,007,02,0,024064817
AUSTIN,ERICA,026,03,0,003392989
DUDLEY,VICKEY,031,00,0,188106895
MARKS,NESTOR,028,00,1,478115472
GENTRY,DARLINE,016,03,1,103796906
HESTER,DALTON,033,02,0,069691978
CONLEY,CASIMIRA,056,01,1,285128084
YODER,SHARIKA,045,02,0,598509229
NAVARRO,ESTRELLA,022,01,0,877679678
PETERSON,MOHAMED,008,00,0,475759215
REILLY,CELESTE,016,01,1,269493724
THOMAS,NEDA,108,02,0,658024102
RAYMOND,LANORA,024,02,1,009409244
KELLEY,SABINA,003,00,1,392212221
HAMPTON,MARX,031,02,0,157362011
BERNARD,GENNY,020,03,0,044143208
MARTIN,LIBERTY,042,02,1,648548764
CAMERON,DUNG,019,03,1,055478402
CASE,ANIBAL,037,00,0,012573083
SCHNEIDER,JONATHAN,030,02,0,353709470
FROST,LINDSAY,030,00,0,289864125
NGUYEN,DARLA,030,02,1,203306467
HENDRICKS,INDIA,066,00,1,195638746
CASTRO,ERNESTO,033,02,1,132259839
LOVE,DARLENE,045,03,0,123280910
FREDERICK,FRANCHESCA,060,01,1,148674247
HALL,JEWEL,070,03,0,647674268
JOYCE,MAUDIE,030,03,0,027243410
SAVAGE,MARGE,008,01,0,456767994
RICHARDS,DORTHY,049,08,0,044622977
WOLFE,LOVETTA,033,03,0,516402221
CHASE,CECILA,046,02,1,911725474
SHAH,CLOTILDE,004,02,0,081240015
DIAZ,MARINA,026,03,1,094013454
BISHOP,THOMAS,051,00,1,083076689
HUBER,SAMUAL,009,00,1,445721806
FARLEY,ALBERTO,013,01,1,739226700
BARBER,CALLIE,019,06,1,295140105
CALHOUN,DIERDRE,003,01,1,071767763
BENITEZ,LAMONICA,018,00,0,140482294
CHAMBERS,BETSY,013,00,0,148128885
PATTERSON,EVERETTE,064,01,1,144293657
QUINN,JANICE,045,02,0,254642323
MCDANIEL,MELISSIA,034,03,1,112022339
DORSEY,KATHERINE,026,01,1,060794998
FRIEDMAN,LIANNE,055,02,0,047668270
ANDERSEN,THOMAS,023,00,0,039370363
STEELE,ALETA,038,03,1,666465737
REEVES,KERMIT,028,00,1,242587689
HAMILTON,MAIDA,045,03,0,368545989
WOODARD,ALEXIA,060,00,1,018452300
HOWE,LOUIE,021,02,1,416298482
HANCOCK,ELLAMAE,013,02,1,086101307
WALL,EDIE,013,03,0,078818864
RAY,HANS,042,03,0,199659472
HUERTA,MINH,046,00,1,442227430
PAYNE,HALINA,036,00,0,640802896
WALLS,DANETTE,052,02,0,036390044
WALLER,JAMAR,105,00,1,135729656
FERGUSON,GEORGINA,024,03,1,883326534
RAY,LYLA,011,01,0,345691207
VILLEGAS,ROSALIND,008,02,0,039010423
BARTLETT,MAGARET,055,03,1,014045102
SPENCE,JEROMY,001,00,1,202431529
TANNER,AJA,004,00,0,925492857
MERCER,HUGH,014,03,0,442370664
HARDING,WAN,043,02,0,115240733
COWAN,LISHA,010,02,0,003466243
PATTON,ROWENA,068,03,0,284561902
GLENN,DANIEL,025,00,1,004850323
TORRES,GISELLE,026,01,1,215986289
CHANEY,VELVET,023,01,0,803476348
SANTIAGO,CHARLA,010,01,1,055014451
CHARLES,NELLIE,017,03,1,141016311
PATTERSON,MAGDA,012,03,0,106269082
BERNARD,TERICA,066,03,1,262002889
SNOW,MARIEL,012,00,1,021455664
MANN,CUC,044,01,1,214767716
LANG,SEE,029,00,0,510987724
BERG,RUDY,017,01,1,011758203
TAYLOR,KRISTI,054,02,1,756416814
LARA,ADRIAN,042,03,0,109900735
LINDSEY,KISHA,010,00,1,334613711
OCHOA,LUIS,052,03,1,040101790
CONTRERAS,ADELAIDA,045,07,1,216143983
WILLIAMSON,HUE,033,02,1,692102446
BROWNING,LACY,074,03,1,023864790
PRESTON,GILLIAN,012,00,1,236941772
DAY,NEELY,036,03,1,839340263
WALSH,MARTY,032,01,1,336305297
MEYER,RANDOLPH,011,00,1,079186638
